onset	duration	trial_type
3.585	20	263
3.703	20	786
3.793	20	257
6.703	20	788
6.703	20	372
13.249	20	257
22.704	20	1092
23.304	20	801
23.304	20	903
23.404	20	32768
26.602	20	805
26.602	20	907
26.602	20	833
26.602	20	33573
26.802	20	32768
27.203	20	1092
27.703	20	805
27.803	20	805
27.903	20	32768
32.002	20	804
32.002	20	901
32.002	20	839
32.102	20	33572
32.202	20	32768
32.603	20	1092
33.103	20	804
33.203	20	804
33.303	20	32768
35.402	20	802
35.402	20	901
35.402	20	837
35.402	20	33570
35.602	20	32768
36.003	20	1092
36.503	20	802
36.603	20	802
36.703	20	32768
38.202	20	807
38.202	20	905
38.202	20	833
38.302	20	33575
38.402	20	32768
38.803	20	1092
39.303	20	807
39.403	20	807
39.503	20	32768
42.002	20	806
42.002	20	901
42.002	20	833
42.002	20	33574
42.202	20	32768
42.603	20	1092
43.103	20	806
43.203	20	806
43.303	20	32768
45.802	20	800
45.802	20	907
45.802	20	835
45.902	20	33568
46.002	20	32768
46.403	20	1092
46.903	20	800
47.003	20	800
47.103	20	32768
54.002	20	803
54.002	20	901
54.002	20	839
54.002	20	33571
54.202	20	32768
54.603	20	1092
55.103	20	803
55.203	20	803
55.303	20	32768
55.303	20	901
56.802	20	807
56.802	20	833
57.002	20	32768
59.534	20	786
59.534	20	419
62.534	20	788
78.535	20	1092
79.035	20	807
79.135	20	807
79.235	20	32768
79.235	20	906
86.002	20	803
86.002	20	840
86.202	20	32768
86.603	20	1092
87.103	20	803
87.203	20	803
87.303	20	32768
87.303	20	908
92.602	20	802
92.602	20	836
92.802	20	32768
93.203	20	1092
93.703	20	802
93.803	20	802
93.903	20	32768
93.903	20	902
99.802	20	806
99.802	20	838
100.002	20	32768
100.403	20	1092
100.903	20	806
101.003	20	806
101.103	20	32768
104.802	20	801
104.802	20	833
105.002	20	32768
105.403	20	1092
105.903	20	801
105.903	20	901
106.003	20	801
106.103	20	32768
106.103	20	905
112.202	20	800
112.202	20	834
112.402	20	32768
112.803	20	1092
113.303	20	800
113.403	20	800
113.503	20	32768
113.503	20	904
115.602	20	804
115.602	20	833
115.802	20	32768
116.203	20	1092
116.703	20	804
116.803	20	804
116.903	20	32768
116.903	20	901
120.402	20	805
120.402	20	833
120.602	20	32768
121.003	20	1092
121.503	20	805
121.603	20	805
121.603	20	904
121.703	20	32768
124.602	20	803
124.602	20	837
124.802	20	32768
124.802	20	460
128.473	20	786
131.473	20	788
147.474	20	1092
147.974	20	803
148.074	20	803
148.074	20	902
148.174	20	32768
156.802	20	806
156.802	20	833
157.002	20	32768
157.403	20	1092
157.903	20	806
158.003	20	806
158.003	20	901
158.103	20	32768
159.802	20	804
159.802	20	834
160.002	20	32768
160.403	20	1092
160.903	20	804
161.003	20	804
161.103	20	32768
163.002	20	801
163.002	20	835
163.202	20	32768
163.603	20	1092
163.603	20	902
164.103	20	801
164.203	20	801
164.203	20	905
164.303	20	32768
165.802	20	800
165.802	20	834
166.002	20	32768
166.403	20	1092
166.903	20	800
167.003	20	800
167.003	20	903
167.103	20	32768
173.747	20	805
173.747	20	835
173.947	20	32768
174.348	20	1092
174.848	20	805
174.948	20	805
174.948	20	903
175.048	20	32768
177.002	20	802
177.002	20	837
177.202	20	32768
177.603	20	1092
178.103	20	802
178.203	20	802
178.203	20	903
178.303	20	32768
180.202	20	807
180.202	20	836
180.402	20	32768
180.803	20	1092
181.303	20	807
181.303	20	902
181.403	20	807
181.503	20	32768
186.504	20	804
186.504	20	835
186.504	20	374
186.704	20	32768
189.924	20	786
192.924	20	788
200.833	20	257
208.925	20	1092
209.425	20	804
209.525	20	804
209.625	20	32768
213.202	20	801
213.202	20	835
213.402	20	32768
213.402	20	905
213.803	20	1092
214.303	20	801
214.303	20	903
214.403	20	801
214.503	20	32768
219.302	20	803
219.302	20	835
219.502	20	32768
219.903	20	1092
220.403	20	803
220.403	20	904
220.503	20	803
220.603	20	32768
222.825	20	802
222.825	20	834
223.025	20	32768
223.426	20	1092
223.926	20	802
223.926	20	903
224.026	20	802
224.126	20	32768
226.802	20	806
226.802	20	835
227.002	20	32768
227.403	20	1092
227.903	20	806
227.903	20	905
228.003	20	806
228.103	20	32768
231.802	20	800
231.802	20	837
232.002	20	32768
232.403	20	1092
232.903	20	800
232.903	20	903
233.003	20	800
233.103	20	32768
238.402	20	807
238.402	20	835
238.602	20	32768
239.003	20	1092
239.503	20	807
239.503	20	903
239.603	20	807
239.703	20	32768
241.402	20	805
241.402	20	836
241.602	20	32768
242.003	20	1092
242.503	20	805
242.603	20	805
242.703	20	32768
246.202	20	801
246.202	20	837
246.202	20	347
246.402	20	32768
250.76	20	786
251.505	20	257
251.505	20	906
253.76	20	788
269.761	20	1092
269.761	20	906
270.261	20	801
270.361	20	801
270.461	20	32768
283.202	20	805
283.202	20	834
283.402	20	32768
283.803	20	1092
283.803	20	905
284.303	20	805
284.403	20	805
284.503	20	32768
287.802	20	807
287.802	20	839
288.002	20	32768
288.403	20	1092
288.403	20	901
288.903	20	807
289.003	20	807
289.103	20	32768
291.202	20	804
291.202	20	834
291.402	20	32768
291.803	20	1092
291.803	20	902
292.303	20	804
292.403	20	804
292.503	20	32768
294.638	20	806
294.638	20	837
294.838	20	32768
295.239	20	1092
295.239	20	902
295.739	20	806
295.839	20	806
295.939	20	32768
297.596	20	802
297.596	20	838
297.796	20	32768
298.197	20	1092
298.197	20	907
298.697	20	802
298.797	20	802
298.897	20	32768
306.602	20	800
306.602	20	833
306.802	20	32768
307.203	20	1092
307.203	20	901
307.703	20	800
307.803	20	800
307.903	20	32768
310.602	20	803
310.602	20	838
310.802	20	32768
311.203	20	1092
311.203	20	902
311.703	20	803
311.803	20	803
311.903	20	32768
311.903	20	502
314.002	20	803
314.002	20	833
314.202	20	32768
317.094	20	786
320.094	20	788
320.094	20	902
336.095	20	1092
336.595	20	803
336.695	20	803
336.795	20	32768
342.802	20	802
342.802	20	833
343.002	20	32768
343.002	20	901
343.403	20	1092
343.903	20	802
344.003	20	802
344.103	20	32768
346.43	20	804
346.43	20	834
346.63	20	32768
347.031	20	1092
347.531	20	804
347.631	20	804
347.731	20	32768
350.864	20	801
350.864	20	834
350.864	20	901
351.064	20	32768
351.064	20	903
351.465	20	1092
351.965	20	801
352.065	20	801
352.165	20	32768
354.202	20	800
354.202	20	834
354.402	20	32768
354.402	20	902
354.803	20	1092
355.303	20	800
355.403	20	800
355.503	20	32768
358.202	20	806
358.202	20	834
358.402	20	32768
358.402	20	902
358.803	20	1092
359.303	20	806
359.403	20	806
359.503	20	32768
361.002	20	805
361.002	20	833
361.202	20	32768
361.202	20	902
361.603	20	1092
362.103	20	805
362.203	20	805
362.303	20	32768
365.002	20	807
365.002	20	835
365.202	20	32768
365.202	20	906
365.603	20	1092
366.103	20	807
366.203	20	807
366.303	20	32768
366.303	20	332
368.159	20	800
368.159	20	834
368.359	20	32768
371.754	20	786
371.873	20	257
371.873	20	902
374.754	20	788
390.755	20	1092
391.255	20	800
391.355	20	800
391.455	20	32768
397.802	20	802
397.802	20	836
397.802	20	901
398.002	20	32768
398.403	20	1092
398.903	20	802
399.003	20	802
399.103	20	32768
404.002	20	804
404.002	20	833
404.002	20	904
404.202	20	32768
404.603	20	1092
405.103	20	804
405.203	20	804
405.303	20	32768
407.602	20	805
407.602	20	838
407.602	20	906
407.802	20	32768
408.203	20	1092
408.703	20	805
408.803	20	805
408.903	20	32768
410.602	20	807
410.602	20	838
410.602	20	901
410.802	20	32768
411.203	20	1092
411.703	20	807
411.803	20	807
411.903	20	32768
415.602	20	803
415.602	20	834
415.602	20	902
415.802	20	32768
416.203	20	1092
416.703	20	803
416.803	20	803
416.903	20	32768
420.531	20	806
420.531	20	833
420.731	20	32768
421.132	20	1092
421.632	20	806
421.732	20	806
421.832	20	32768
424.402	20	801
424.402	20	906
424.402	20	838
424.602	20	32768
425.003	20	1092
