onset	duration	trial_type
3.393	20	263
3.489	20	263
3.703	20	786
6.703	20	788
6.703	20	306
22.704	20	1092
23.304	20	800
23.304	20	905
23.404	20	32768
28.202	20	803
28.202	20	901
28.202	20	838
28.202	20	33571
28.402	20	32768
28.803	20	1092
29.303	20	803
29.403	20	803
29.503	20	32768
34.002	20	807
34.002	20	902
34.002	20	833
34.102	20	33575
34.202	20	32768
34.603	20	1092
35.103	20	807
35.203	20	807
35.303	20	32768
40.802	20	805
40.802	20	906
40.802	20	839
40.802	20	33573
41.002	20	32768
41.403	20	1092
41.903	20	805
42.003	20	805
42.103	20	32768
45.202	20	801
45.202	20	908
45.202	20	837
45.302	20	33569
45.402	20	32768
45.803	20	1092
46.303	20	801
46.403	20	801
46.503	20	32768
51.202	20	804
51.202	20	901
51.202	20	835
51.202	20	33572
51.402	20	32768
51.803	20	1092
52.303	20	804
52.403	20	804
52.503	20	32768
58.602	20	802
58.602	20	907
58.602	20	834
58.702	20	33570
58.802	20	32768
59.203	20	1092
59.703	20	802
59.803	20	802
59.903	20	32768
63.802	20	806
63.802	20	903
63.802	20	833
63.802	20	33574
64.002	20	32768
64.403	20	1092
64.903	20	806
65.003	20	806
65.103	20	32768
65.103	20	905
68.429	20	806
68.429	20	840
68.629	20	32768
70.833	20	263
71.161	20	786
71.161	20	470
74.161	20	788
90.162	20	1092
90.662	20	806
90.762	20	806
90.862	20	32768
90.862	20	901
95.002	20	807
95.002	20	841
95.202	20	32768
95.603	20	1092
96.103	20	807
96.203	20	807
96.303	20	32768
96.303	20	902
98.002	20	805
98.002	20	841
98.202	20	32768
98.603	20	1092
99.103	20	805
99.203	20	805
99.303	20	32768
99.303	20	905
103.698	20	803
103.698	20	839
103.898	20	32768
104.299	20	1092
104.799	20	803
104.899	20	803
104.999	20	32768
104.999	20	908
110.715	20	804
110.715	20	840
110.915	20	32768
111.316	20	1092
111.816	20	804
111.916	20	804
112.016	20	32768
116.002	20	800
116.002	20	833
116.202	20	32768
116.603	20	1092
117.103	20	800
117.103	20	907
117.203	20	800
117.303	20	32768
117.303	20	909
121.758	20	801
121.758	20	834
121.958	20	32768
122.359	20	1092
122.859	20	801
122.959	20	801
123.059	20	32768
123.059	20	909
127.002	20	802
127.002	20	837
127.202	20	32768
127.603	20	1092
128.103	20	802
128.203	20	802
128.203	20	901
128.303	20	32768
132.802	20	807
132.802	20	837
133.002	20	32768
136.433	20	263
136.561	20	257
136.561	20	423
136.673	20	786
139.673	20	788
155.674	20	1092
156.174	20	807
156.274	20	807
156.274	20	908
156.374	20	32768
160.002	20	802
160.002	20	840
160.202	20	32768
160.603	20	1092
161.103	20	802
161.203	20	802
161.303	20	32768
166.202	20	800
166.202	20	837
166.402	20	32768
166.803	20	1092
166.803	20	903
167.303	20	800
167.403	20	800
167.403	20	902
167.503	20	32768
171.488	20	805
171.488	20	834
171.688	20	32768
172.089	20	1092
172.589	20	805
172.689	20	805
172.689	20	908
