onset	duration	trial_type
3.489	20	263
3.62	20	786
4.657	20	257
6.62	20	788
6.62	20	428
10.513	20	257
21.553	20	257
22.289	20	257
22.621	20	1092
23.221	20	806
23.221	20	903
23.321	20	32768
26.656	20	802
26.656	20	908
26.656	20	833
26.656	20	33570
26.856	20	32768
27.257	20	1092
27.757	20	802
27.857	20	802
27.957	20	32768
38.242	20	807
38.242	20	902
38.242	20	838
38.342	20	33575
38.442	20	32768
38.843	20	1092
39.343	20	807
39.443	20	807
39.543	20	32768
43.282	20	804
43.282	20	909
43.282	20	840
43.282	20	33572
43.482	20	32768
43.883	20	1092
44.383	20	804
44.483	20	804
44.583	20	32768
46.002	20	801
46.002	20	901
46.002	20	834
46.102	20	33569
46.202	20	32768
46.603	20	1092
47.103	20	801
47.203	20	801
47.303	20	32768
52.99	20	805
52.99	20	901
52.99	20	835
52.99	20	33573
53.19	20	32768
53.591	20	1092
54.091	20	805
54.191	20	805
54.291	20	32768
57.682	20	803
57.682	20	906
57.682	20	835
57.782	20	33571
57.882	20	32768
58.283	20	1092
58.783	20	803
58.883	20	803
58.983	20	32768
60.162	20	800
60.162	20	903
60.162	20	841
60.162	20	33568
60.362	20	32768
60.763	20	1092
61.263	20	800
61.363	20	800
61.463	20	32768
61.463	20	905
63.202	20	807
63.202	20	833
63.402	20	32768
65.329	20	257
66.42	20	786
66.833	20	257
67.713	20	263
67.745	20	257
67.761	20	263
68.417	20	257
68.449	20	263
68.449	20	379
69.42	20	788
75.233	20	257
85.421	20	1092
85.921	20	807
86.021	20	807
86.121	20	32768
90.082	20	806
90.082	20	834
90.282	20	32768
90.683	20	1092
91.183	20	806
91.183	20	901
91.283	20	806
91.383	20	32768
91.383	20	901
92.882	20	801
92.882	20	833
93.082	20	32768
93.483	20	1092
93.983	20	801
94.083	20	801
94.183	20	32768
94.183	20	906
97.565	20	800
97.565	20	833
97.765	20	32768
98.166	20	1092
98.666	20	800
98.766	20	800
98.866	20	32768
98.866	20	902
102.822	20	804
102.822	20	840
103.022	20	32768
103.423	20	1092
103.923	20	804
104.023	20	804
104.123	20	32768
104.123	20	902
106.297	20	802
106.297	20	837
106.497	20	32768
106.898	20	1092
107.398	20	802
107.498	20	802
107.598	20	32768
107.598	20	908
111.522	20	805
111.522	20	834
111.722	20	32768
112.123	20	1092
112.623	20	805
112.723	20	805
112.823	20	32768
112.823	20	902
114.722	20	803
114.722	20	838
114.922	20	32768
115.323	20	1092
115.823	20	803
115.923	20	803
115.923	20	907
116.023	20	32768
118.082	20	803
118.082	20	834
118.282	20	32768
