onset	duration	trial_type
3.105	20	263
3.153	20	263
3.233	20	257
3.445	20	786
4.433	20	257
5.473	20	257
6.445	20	788
6.445	20	490
7.217	20	257
7.953	20	257
9.137	20	257
10.321	20	257
11.489	20	257
13.409	20	257
15.441	20	259
16.545	20	257
17.265	20	257
19.729	20	257
21.329	20	257
22.446	20	1092
23.046	20	804
23.046	20	904
23.146	20	32768
28.402	20	802
28.402	20	908
28.402	20	833
28.402	20	33570
28.602	20	32768
29.003	20	1092
29.503	20	802
29.603	20	802
29.703	20	32768
31.476	20	806
31.476	20	902
31.476	20	834
31.576	20	33574
31.676	20	32768
32.077	20	1092
32.577	20	806
32.677	20	806
32.777	20	32768
34.736	20	803
34.736	20	902
34.736	20	838
34.736	20	33571
34.936	20	32768
35.337	20	1092
35.837	20	803
35.937	20	803
36.037	20	32768
39.402	20	801
39.402	20	906
39.402	20	836
39.502	20	33569
39.602	20	32768
40.003	20	1092
40.503	20	801
40.603	20	801
40.703	20	32768
42.002	20	805
42.002	20	903
42.002	20	834
42.002	20	33573
42.202	20	32768
42.603	20	1092
43.103	20	805
43.203	20	805
43.303	20	32768
45.21	20	807
45.21	20	901
45.21	20	837
45.31	20	33575
45.41	20	32768
45.811	20	1092
46.311	20	807
46.411	20	807
46.511	20	32768
48.602	20	800
48.602	20	905
48.602	20	840
48.602	20	33568
48.802	20	32768
49.203	20	1092
49.703	20	800
49.803	20	800
49.903	20	32768
49.903	20	904
51.402	20	802
51.402	20	835
51.602	20	32768
55.345	20	257
55.345	20	263
55.665	20	263
55.719	20	786
57.121	20	257
57.521	20	263
58.273	20	257
58.273	20	355
58.719	20	788
58.929	20	263
60.129	20	263
60.513	20	257
61.633	20	257
63.105	20	257
66.609	20	257
68.545	20	257
74.72	20	1092
75.22	20	802
75.32	20	802
75.42	20	32768
75.42	20	907
77.602	20	800
77.602	20	833
77.802	20	32768
78.203	20	1092
78.703	20	800
78.803	20	800
78.903	20	32768
78.903	20	902
80.802	20	807
80.802	20	839
81.002	20	32768
81.403	20	1092
81.903	20	807
82.003	20	807
82.103	20	32768
82.103	20	901
86.69	20	803
86.69	20	836
86.89	20	32768
87.291	20	1092
87.791	20	803
87.891	20	803
87.991	20	32768
87.991	20	905
90.402	20	801
90.402	20	834
90.602	20	32768
91.003	20	1092
91.503	20	801
91.603	20	801
91.703	20	32768
91.703	20	902
93.802	20	806
93.802	20	834
94.002	20	32768
94.403	20	1092
94.903	20	806
95.003	20	806
95.103	20	32768
97.602	20	804
97.602	20	837
97.802	20	32768
98.203	20	1092
98.703	20	804
98.703	20	902
98.803	20	804
98.903	20	32768
98.903	20	907
100.202	20	805
100.202	20	834
100.402	20	32768
100.803	20	1092
101.303	20	805
101.403	20	805
101.403	20	903
101.503	20	32768
102.843	20	802
102.843	20	839
103.043	20	32768
106.049	20	263
106.081	20	263
106.208	20	786
106.385	20	257
107.137	20	263
108.033	20	257
108.033	20	369
109.041	20	257
109.208	20	788
110.177	20	257
113.025	20	257
114.833	20	257
115.889	20	257
117.393	20	257
120.513	20	257
121.265	20	257
124.065	20	257
125.209	20	1092
125.709	20	802
125.809	20	802
125.809	20	904
125.909	20	32768
129.004	20	807
129.004	20	833
129.204	20	32768
129.605	20	1092
130.105	20	807
130.205	20	807
130.205	20	904
130.305	20	32768
132.364	20	806
132.364	20	835
132.564	20	32768
132.965	20	1092
133.465	20	806
133.565	20	806
133.565	20	903
133.665	20	32768
136.602	20	801
136.602	20	835
136.802	20	32768
137.203	20	1092
137.703	20	801
137.803	20	801
137.803	20	903
137.903	20	32768
140.802	20	805
140.802	20	836
141.002	20	32768
141.403	20	1092
141.903	20	805
142.003	20	805
142.003	20	906
142.103	20	32768
144.202	20	800
144.202	20	838
144.402	20	32768
144.803	20	1092
145.303	20	800
145.403	20	800
145.403	20	901
145.503	20	32768
148.564	20	803
148.564	20	835
148.764	20	32768
149.165	20	1092
149.665	20	803
149.765	20	803
149.865	20	32768
151.402	20	804
151.402	20	833
151.602	20	32768
152.003	20	1092
152.503	20	804
152.503	20	901
152.503	20	906
152.603	20	804
152.703	20	32768
157.202	20	800
157.202	20	836
157.402	20	32768
161.233	20	263
161.297	20	263
161.336	20	786
161.336	20	532
161.377	20	257
162.241	20	257
164.336	20	788
165.249	20	257
168.561	20	257
172.241	20	257
174.849	20	257
176.513	20	257
180.337	20	1092
180.837	20	800
180.837	20	905
180.937	20	800
181.037	20	32768
183.802	20	802
183.802	20	836
184.002	20	32768
184.403	20	1092
184.903	20	802
184.903	20	904
185.003	20	802
185.103	20	32768
186.402	20	805
186.402	20	833
186.602	20	32768
187.003	20	1092
187.503	20	805
187.503	20	902
187.603	20	805
187.703	20	32768
189.832	20	806
189.832	20	838
190.032	20	32768
190.433	20	1092
190.933	20	806
190.933	20	901
191.033	20	806
191.133	20	32768
196.202	20	803
196.202	20	837
196.402	20	32768
196.803	20	1092
197.303	20	803
197.403	20	803
197.503	20	32768
199.002	20	804
199.002	20	834
199.202	20	32768
199.202	20	902
199.603	20	1092
200.103	20	804
200.103	20	903
200.203	20	804
200.303	20	32768
204.002	20	807
204.002	20	835
204.202	20	32768
204.603	20	1092
205.103	20	807
205.103	20	905
205.203	20	807
205.303	20	32768
208.602	20	801
208.602	20	837
208.802	20	32768
209.203	20	1092
209.203	20	902
209.703	20	801
209.803	20	801
209.903	20	32768
211.602	20	807
211.602	20	834
211.802	20	32768
215.729	20	257
215.745	20	263
215.873	20	263
215.921	20	263
216.072	20	786
216.072	20	596
216.689	20	257
217.025	20	263
217.489	20	263
219.072	20	788
219.505	20	257
221.841	20	257
224.833	20	257
226.369	20	257
229.585	20	257
235.073	20	1092
235.073	20	909
235.573	20	807
235.673	20	807
235.773	20	32768
239.007	20	802
239.007	20	841
239.207	20	32768
239.608	20	1092
239.608	20	906
240.108	20	802
240.208	20	802
240.308	20	32768
242.439	20	801
242.439	20	834
242.639	20	32768
243.04	20	1092
243.04	20	902
243.54	20	801
243.64	20	801
243.74	20	32768
249.202	20	803
249.202	20	834
249.402	20	32768
249.803	20	1092
249.803	20	906
250.303	20	803
250.403	20	803
250.503	20	32768
252.002	20	800
252.002	20	839
252.202	20	32768
252.603	20	1092
253.103	20	800
253.203	20	800
253.303	20	32768
254.818	20	804
254.818	20	834
254.818	20	907
255.018	20	32768
255.419	20	1092
255.419	20	902
255.919	20	804
256.019	20	804
256.119	20	32768
257.202	20	806
257.202	20	834
257.402	20	32768
257.803	20	1092
257.803	20	902
258.303	20	806
258.403	20	806
258.503	20	32768
260.602	20	805
260.602	20	838
260.802	20	32768
261.203	20	1092
261.703	20	805
261.803	20	805
261.903	20	32768
265.095	20	804
265.095	20	838
265.295	20	32768
269.185	20	263
269.217	20	263
269.265	20	263
269.265	20	606
269.297	20	257
269.599	20	786
270.481	20	257
271.905	20	257
272.599	20	788
274.049	20	257
275.969	20	257
277.201	20	257
281.457	20	257
284.673	20	257
284.673	20	903
285.905	20	257
285.905	20	902
288.6	20	1092
289.1	20	804
289.2	20	804
289.3	20	32768
292.602	20	801
292.602	20	833
292.802	20	32768
292.802	20	902
293.203	20	1092
293.703	20	801
293.803	20	801
293.903	20	32768
298.402	20	802
298.402	20	834
298.602	20	32768
298.602	20	901
299.003	20	1092
299.503	20	802
299.603	20	802
299.703	20	32768
300.802	20	800
300.802	20	834
301.002	20	32768
301.002	20	902
301.403	20	1092
301.903	20	800
302.003	20	800
302.103	20	32768
304.202	20	803
304.202	20	834
304.402	20	32768
304.402	20	902
304.803	20	1092
305.303	20	803
305.403	20	803
305.503	20	32768
310.402	20	806
310.402	20	835
310.602	20	32768
310.602	20	901
311.003	20	1092
311.503	20	806
311.603	20	806
311.703	20	32768
314.848	20	807
314.848	20	834
315.048	20	32768
315.048	20	902
315.449	20	1092
315.949	20	807
316.049	20	807
316.149	20	32768
318.179	20	805
318.179	20	834
318.379	20	32768
318.78	20	1092
319.28	20	805
319.38	20	805
319.48	20	32768
321.239	20	804
321.239	20	833
321.439	20	32768
325.137	20	263
325.137	20	447
325.217	20	263
325.249	20	263
325.313	20	263
325.495	20	786
326.433	20	257
328.495	20	788
328.913	20	257
330.033	20	257
331.585	20	257
332.785	20	257
334.465	20	257
335.009	20	257
336.113	20	257
338.273	20	257
339.873	20	257
339.873	20	904
342.241	20	257
342.241	20	906
343.409	20	257
344.496	20	1092
344.996	20	804
345.096	20	804
345.196	20	32768
347.298	20	800
347.298	20	834
347.298	20	902
347.498	20	32768
347.899	20	1092
348.399	20	800
348.499	20	800
348.599	20	32768
350.402	20	803
350.402	20	834
350.402	20	908
350.602	20	32768
351.003	20	1092
351.503	20	803
351.603	20	803
351.703	20	32768
354.402	20	802
354.402	20	836
354.402	20	907
354.602	20	32768
355.003	20	1092
355.503	20	802
355.603	20	802
355.703	20	32768
357.002	20	801
357.002	20	834
357.002	20	902
357.202	20	32768
357.603	20	1092
358.103	20	801
358.203	20	801
358.303	20	32768
359.602	20	806
359.602	20	834
359.602	20	902
359.802	20	32768
360.203	20	1092
360.703	20	806
360.803	20	806
360.903	20	32768
362.802	20	805
362.802	20	839
362.802	20	902
363.002	20	32768
363.403	20	1092
363.903	20	805
364.003	20	805
364.103	20	32768
365.819	20	807
365.819	20	902
365.819	20	838
366.019	20	32768
366.42	20	1092
366.92	20	807
367.02	20	807
367.12	20	32768
368.402	20	806
368.402	20	840
368.602	20	32768
368.602	20	340
370.913	20	263
371.137	20	263
371.289	20	786
372.113	20	257
373.041	20	257
374.289	20	257
374.289	20	788
375.985	20	257
375.985	20	902
380.721	20	257
387.681	20	257
390.29	20	1092
390.79	20	806
390.89	20	806
390.99	20	32768
395.802	20	803
395.802	20	907
395.802	20	838
396.002	20	32768
396.403	20	1092
396.903	20	803
397.003	20	803
397.103	20	32768
398.611	20	802
398.611	20	906
398.611	20	834
398.811	20	32768
399.212	20	1092
399.712	20	802
399.812	20	802
399.912	20	32768
401.277	20	801
401.277	20	904
401.277	20	834
401.477	20	32768
401.878	20	1092
402.378	20	801
402.478	20	801
402.578	20	32768
404.202	20	805
404.202	20	906
404.202	20	834
404.402	20	32768
404.803	20	1092
405.303	20	805
405.403	20	805
405.503	20	32768
407.202	20	800
407.202	20	903
407.202	20	838
407.402	20	32768
407.803	20	1092
408.303	20	800
408.403	20	800
408.503	20	32768
410.414	20	807
410.414	20	836
410.614	20	32768
411.015	20	1092
411.515	20	807
411.615	20	807
411.615	20	902
411.715	20	32768
411.715	20	902
413.347	20	804
413.347	20	839
413.547	20	32768
413.948	20	1092
414.448	20	804
414.548	20	804
414.648	20	32768
416.202	20	806
416.202	20	452
416.202	20	835
416.402	20	32768
419.569	20	263
419.601	20	263
419.83	20	786
420.529	20	257
422.593	20	257
422.83	20	788
424.769	20	257
425.169	20	257
425.169	20	902
427.329	20	257
429.329	20	257
434.785	20	257
438.831	20	1092
439.331	20	806
439.431	20	806
439.531	20	32768
441.811	20	803
441.811	20	835
442.011	20	32768
442.412	20	1092
442.912	20	803
442.912	20	902
443.012	20	803
443.112	20	32768
443.112	20	902
445.802	20	804
445.802	20	834
446.002	20	32768
446.403	20	1092
446.903	20	804
447.003	20	804
447.103	20	32768
448.835	20	807
448.835	20	905
448.835	20	834
449.035	20	32768
449.436	20	1092
449.936	20	807
450.036	20	807
450.136	20	32768
450.136	20	906
452.802	20	802
452.802	20	837
453.002	20	32768
453.403	20	1092
453.903	20	802
454.003	20	802
454.103	20	32768
455.202	20	800
455.202	20	902
455.202	20	834
455.402	20	32768
455.803	20	1092
456.303	20	800
456.403	20	800
456.503	20	32768
456.503	20	903
460.002	20	805
460.002	20	834
460.202	20	32768
460.603	20	1092
461.103	20	805
461.203	20	805
461.303	20	32768
461.303	20	903
464.402	20	801
464.402	20	838
464.602	20	32768
465.003	20	1092
465.503	20	801
465.603	20	801
465.603	20	391
465.703	20	32768
467.618	20	806
467.618	20	834
467.818	20	32768
471.809	20	263
472.109	20	786
472.961	20	257
474.033	20	257
475.109	20	788
475.201	20	257
476.881	20	257
479.457	20	257
