onset	duration	trial_type
0.961	20	263
0.977	20	259
1.345	20	263
1.521	20	257
2.041	20	786
2.353	20	257
5.041	20	788
5.041	20	362
6.129	20	257
7.025	20	257
8.225	20	257
10.657	20	257
12.113	20	257
13.809	20	257
16.689	20	257
17.473	20	257
20.817	20	257
21.042	20	1092
21.642	20	804
21.642	20	902
21.742	20	32768
33.348	20	806
33.348	20	902
33.348	20	836
33.348	20	33574
33.548	20	32768
33.949	20	1092
34.449	20	806
34.549	20	806
34.649	20	32768
39.602	20	802
39.602	20	903
39.602	20	838
39.702	20	33570
39.802	20	32768
40.203	20	1092
40.703	20	802
40.803	20	802
40.903	20	32768
44.202	20	801
44.202	20	906
44.202	20	833
44.202	20	33569
44.402	20	32768
44.803	20	1092
45.303	20	801
45.403	20	801
45.503	20	32768
47.662	20	805
47.662	20	906
47.662	20	834
47.762	20	33573
47.862	20	32768
48.263	20	1092
48.763	20	805
48.863	20	805
48.963	20	32768
51.002	20	803
51.002	20	901
51.002	20	839
51.002	20	33571
51.202	20	32768
51.603	20	1092
52.103	20	803
52.203	20	803
52.303	20	32768
54.202	20	800
54.202	20	907
54.202	20	834
54.302	20	33568
54.402	20	32768
54.803	20	1092
55.303	20	800
55.403	20	800
55.503	20	32768
58.202	20	807
58.202	20	904
58.202	20	838
58.202	20	33575
58.402	20	32768
58.803	20	1092
59.303	20	807
59.403	20	807
59.503	20	32768
59.503	20	907
62.602	20	802
62.602	20	835
62.802	20	32768
65.537	20	263
65.661	20	786
66.625	20	257
67.745	20	263
67.953	20	259
68.097	20	259
68.097	20	463
68.661	20	788
68.817	20	257
69.937	20	257
70.721	20	257
72.001	20	263
72.113	20	263
72.257	20	257
73.857	20	257
74.817	20	257
76.417	20	257
82.705	20	257
84.433	20	257
84.662	20	1092
85.162	20	802
85.262	20	802
85.362	20	32768
85.362	20	902
90.002	20	805
90.002	20	836
90.202	20	32768
90.603	20	1092
91.103	20	805
91.203	20	805
91.303	20	32768
91.303	20	908
96.602	20	801
96.602	20	833
96.802	20	32768
97.203	20	1092
97.703	20	801
97.803	20	801
97.903	20	32768
97.903	20	904
104.802	20	803
104.802	20	837
105.002	20	32768
105.403	20	1092
105.903	20	803
106.003	20	803
106.103	20	32768
109.602	20	804
109.602	20	840
109.802	20	32768
110.203	20	1092
110.703	20	804
110.703	20	908
110.803	20	804
110.903	20	32768
110.903	20	905
116.602	20	806
116.602	20	834
116.802	20	32768
117.203	20	1092
117.703	20	806
117.803	20	806
117.903	20	32768
117.903	20	902
121.602	20	807
121.602	20	840
121.802	20	32768
122.203	20	1092
122.703	20	807
122.803	20	807
122.903	20	32768
122.903	20	901
124.602	20	800
124.602	20	839
124.802	20	32768
125.203	20	1092
125.703	20	800
125.803	20	800
125.803	20	903
125.903	20	32768
127.602	20	806
127.602	20	834
127.802	20	32768
129.969	20	263
130.017	20	263
130.193	20	257
130.534	20	786
131.089	20	257
131.937	20	257
132.385	20	257
132.385	20	460
133.009	20	257
133.534	20	788
135.905	20	257
137.121	20	257
138.449	20	257
139.969	20	257
142.497	20	257
144.897	20	257
147.249	20	257
149.535	20	1092
150.035	20	806
150.135	20	806
150.135	20	908
150.235	20	32768
154.202	20	802
154.202	20	840
154.402	20	32768
154.803	20	1092
155.303	20	802
155.403	20	802
155.403	20	906
155.503	20	32768
159.892	20	800
159.892	20	835
160.092	20	32768
160.493	20	1092
160.993	20	800
161.093	20	800
161.093	20	902
161.193	20	32768
164.602	20	807
164.602	20	834
164.802	20	32768
165.203	20	1092
165.703	20	807
165.803	20	807
165.803	20	903
165.903	20	32768
167.485	20	803
167.485	20	840
167.685	20	32768
168.086	20	1092
168.586	20	803
168.686	20	803
168.686	20	908
168.786	20	32768
171.602	20	801
171.602	20	837
171.802	20	32768
172.203	20	1092
172.703	20	801
172.803	20	801
172.903	20	32768
176.002	20	804
176.002	20	835
176.202	20	32768
176.603	20	1092
176.603	20	905
177.103	20	804
177.203	20	804
177.203	20	902
177.303	20	32768
180.71	20	805
180.71	20	834
180.91	20	32768
181.311	20	1092
181.811	20	805
181.811	20	905
181.911	20	805
182.011	20	32768
187.002	20	801
187.002	20	838
187.202	20	32768
189.729	20	257
189.841	20	263
189.873	20	263
189.889	20	263
190.09	20	786
190.897	20	257
191.729	20	257
191.729	20	633
192.097	20	257
192.785	20	257
193.09	20	788
193.313	20	257
194.577	20	257
195.841	20	257
196.241	20	257
197.969	20	257
