onset	duration	trial_type
3.445	20	786
4.305	20	257
6.445	20	788
6.445	20	377
8.193	20	257
9.425	20	259
12.337	20	257
14.769	20	257
18.609	20	257
22.446	20	1092
23.046	20	803
23.046	20	901
23.146	20	32768
25.958	20	800
25.958	20	906
25.958	20	834
25.958	20	33568
26.158	20	32768
26.559	20	1092
27.059	20	800
27.159	20	800
27.259	20	32768
29.313	20	806
29.313	20	905
29.313	20	837
29.413	20	33574
29.513	20	32768
29.914	20	1092
30.414	20	806
30.514	20	806
30.614	20	32768
32.512	20	805
32.512	20	905
32.512	20	838
32.512	20	33573
32.712	20	32768
33.113	20	1092
33.613	20	805
33.713	20	805
33.813	20	32768
35.127	20	804
35.127	20	902
35.127	20	838
35.227	20	33572
35.327	20	32768
35.728	20	1092
36.228	20	804
36.328	20	804
36.428	20	32768
37.812	20	802
37.812	20	906
37.812	20	839
37.812	20	33570
38.012	20	32768
38.413	20	1092
38.913	20	802
39.013	20	802
39.113	20	32768
40.96	20	801
40.96	20	906
40.96	20	833
41.06	20	33569
41.16	20	32768
41.561	20	1092
42.061	20	801
42.161	20	801
42.261	20	32768
44.967	20	807
44.967	20	907
44.967	20	837
44.967	20	33575
45.167	20	32768
45.568	20	1092
46.068	20	807
46.168	20	807
46.268	20	32768
46.268	20	903
47.664	20	800
47.664	20	838
47.864	20	32768
51.981	20	786
53.009	20	257
53.009	20	337
54.981	20	788
59.889	20	257
60.929	20	257
70.982	20	1092
71.482	20	800
71.582	20	800
71.682	20	32768
71.682	20	905
75.572	20	806
75.572	20	835
75.772	20	32768
76.173	20	1092
76.673	20	806
76.773	20	806
76.873	20	32768
76.873	20	903
78.157	20	805
78.157	20	835
78.357	20	32768
78.758	20	1092
79.258	20	805
79.358	20	805
79.458	20	32768
81.742	20	803
81.742	20	835
81.942	20	32768
82.343	20	1092
82.843	20	803
82.843	20	902
82.943	20	803
83.043	20	32768
83.043	20	907
84.917	20	804
84.917	20	839
85.117	20	32768
85.518	20	1092
86.018	20	804
86.118	20	804
86.218	20	32768
86.218	20	906
87.987	20	802
87.987	20	835
88.187	20	32768
88.588	20	1092
89.088	20	802
89.188	20	802
89.288	20	32768
89.288	20	903
91.597	20	801
91.597	20	834
91.797	20	32768
92.198	20	1092
92.698	20	801
92.798	20	801
92.898	20	32768
92.898	20	903
95.246	20	807
95.246	20	837
95.446	20	32768
95.847	20	1092
96.347	20	807
96.447	20	807
96.447	20	904
96.547	20	32768
98.923	20	802
98.923	20	838
99.123	20	32768
99.123	20	305
102.288	20	786
105.288	20	788
121.289	20	1092
121.789	20	802
121.889	20	802
121.889	20	902
121.989	20	32768
125.162	20	804
125.162	20	834
125.362	20	32768
125.763	20	1092
126.263	20	804
126.363	20	804
126.363	20	905
126.463	20	32768
128.709	20	800
128.709	20	838
128.909	20	32768
129.31	20	1092
129.81	20	800
129.91	20	800
129.91	20	905
130.01	20	32768
131.507	20	801
131.507	20	837
131.707	20	32768
132.108	20	1092
132.608	20	801
132.708	20	801
132.808	20	32768
134.172	20	803
134.172	20	837
134.372	20	32768
134.773	20	1092
134.773	20	902
135.273	20	803
135.373	20	803
135.373	20	905
135.473	20	32768
137.652	20	805
137.652	20	834
137.852	20	32768
138.253	20	1092
138.753	20	805
138.853	20	805
138.853	20	905
138.953	20	32768
140.324	20	806
140.324	20	837
140.524	20	32768
140.925	20	1092
141.425	20	806
141.525	20	806
141.525	20	906
141.625	20	32768
144.077	20	807
144.077	20	837
144.277	20	32768
144.678	20	1092
145.178	20	807
145.178	20	905
145.278	20	807
145.378	20	32768
147.177	20	805
147.177	20	836
147.377	20	32768
151.311	20	786
151.311	20	318
151.601	20	257
152.193	20	257
154.311	20	788
154.833	20	257
159.057	20	257
170.312	20	1092
170.812	20	805
170.912	20	805
171.012	20	32768
173.542	20	803
173.542	20	838
173.742	20	32768
173.742	20	902
174.143	20	1092
174.643	20	803
174.643	20	905
174.743	20	803
174.843	20	32768
177.013	20	806
177.013	20	834
177.213	20	32768
177.614	20	1092
178.114	20	806
178.114	20	904
178.214	20	806
178.314	20	32768
179.942	20	801
179.942	20	836
180.142	20	32768
180.543	20	1092
181.043	20	801
181.043	20	906
181.143	20	801
181.243	20	32768
182.442	20	807
182.442	20	837
182.642	20	32768
183.043	20	1092
183.543	20	807
183.543	20	902
183.643	20	807
183.743	20	32768
186.012	20	804
186.012	20	839
186.212	20	32768
186.613	20	1092
187.113	20	804
187.113	20	907
187.213	20	804
187.313	20	32768
190.057	20	802
190.057	20	838
190.257	20	32768
190.658	20	1092
191.158	20	802
191.158	20	906
191.258	20	802
191.358	20	32768
193.412	20	800
193.412	20	834
193.612	20	32768
194.013	20	1092
194.013	20	906
194.513	20	800
194.613	20	800
194.713	20	32768
195.837	20	807
195.837	20	837
196.037	20	32768
196.037	20	445
200.307	20	786
201.681	20	257
202.609	20	257
203.307	20	788
209.953	20	257
212.897	20	257
216.513	20	257
217.745	20	257
219.308	20	1092
219.308	20	905
219.808	20	807
219.908	20	807
220.008	20	32768
221.777	20	801
221.777	20	840
221.977	20	32768
222.378	20	1092
222.378	20	902
222.878	20	801
222.978	20	801
223.078	20	32768
224.512	20	806
224.512	20	834
224.712	20	32768
225.113	20	1092
225.113	20	907
225.613	20	806
225.713	20	806
225.813	20	32768
227.688	20	800
227.688	20	837
227.888	20	32768
228.289	20	1092
228.289	20	902
228.789	20	800
228.889	20	800
228.989	20	32768
230.862	20	804
230.862	20	839
231.062	20	32768
231.463	20	1092
231.463	20	907
231.963	20	804
232.063	20	804
232.163	20	32768
234.037	20	805
234.037	20	838
234.237	20	32768
234.638	20	1092
234.638	20	908
235.138	20	805
235.238	20	805
235.338	20	32768
236.672	20	802
236.672	20	839
236.872	20	32768
237.273	20	1092
237.773	20	802
237.873	20	802
237.973	20	32768
239.734	20	803
239.734	20	834
239.734	20	902
239.934	20	32768
239.934	20	904
240.335	20	1092
240.835	20	803
240.935	20	803
241.035	20	32768
242.622	20	806
242.622	20	834
242.622	20	369
242.822	20	32768
247.126	20	786
249.089	20	277
249.921	20	259
250.126	20	788
250.673	20	277
257.985	20	266
258.305	20	266
259.441	20	266
260.321	20	266
263.457	20	266
264.769	20	266
264.769	20	906
266.127	20	1092
266.627	20	806
266.727	20	806
266.827	20	32768
269.337	20	802
269.337	20	838
269.537	20	32768
269.537	20	906
269.938	20	1092
270.438	20	802
270.538	20	802
270.638	20	32768
271.897	20	801
271.897	20	834
272.097	20	32768
272.097	20	906
272.498	20	1092
272.998	20	801
273.098	20	801
273.198	20	32768
274.972	20	805
274.972	20	836
275.172	20	32768
275.573	20	1092
276.073	20	805
276.173	20	805
276.273	20	32768
278.352	20	803
278.352	20	902
278.352	20	839
278.552	20	32768
278.552	20	907
278.953	20	1092
279.453	20	803
279.553	20	803
279.653	20	32768
282.342	20	807
282.342	20	834
282.542	20	32768
282.542	20	907
282.943	20	1092
283.443	20	807
283.543	20	807
283.643	20	32768
286.417	20	800
286.417	20	838
286.617	20	32768
286.617	20	902
287.018	20	1092
287.518	20	800
287.618	20	800
287.718	20	32768
289.847	20	804
289.847	20	838
290.047	20	32768
290.047	20	902
290.448	20	1092
290.948	20	804
291.048	20	804
291.148	20	32768
291.148	20	418
292.252	20	807
292.252	20	839
292.452	20	32768
296.508	20	786
299.281	20	266
299.508	20	788
300.593	20	266
308.705	20	266
308.705	20	906
309.137	20	266
315.509	20	1092
316.009	20	807
316.109	20	807
316.209	20	32768
320.537	20	802
320.537	20	838
320.537	20	902
320.737	20	32768
321.138	20	1092
321.638	20	802
321.738	20	802
321.838	20	32768
323.537	20	804
323.537	20	834
323.537	20	905
323.737	20	32768
324.138	20	1092
324.638	20	804
324.738	20	804
324.838	20	32768
