onset	duration	trial_type
2.049	20	259
2.225	20	259
2.375	20	786
2.625	20	260
2.641	20	260
5.375	20	788
5.375	20	472
15.713	20	257
21.376	20	1092
21.976	20	801
21.976	20	903
22.076	20	32768
28.978	20	804
28.978	20	901
28.978	20	836
28.978	20	33572
29.178	20	32768
29.579	20	1092
30.079	20	804
30.179	20	804
30.279	20	32768
33.462	20	800
33.462	20	905
33.462	20	836
33.562	20	33568
33.662	20	32768
34.063	20	1092
34.563	20	800
34.663	20	800
34.763	20	32768
38.042	20	807
38.042	20	904
38.042	20	835
38.042	20	33575
38.242	20	32768
38.643	20	1092
39.143	20	807
39.243	20	807
39.343	20	32768
41.702	20	806
41.702	20	904
41.702	20	835
41.802	20	33574
41.902	20	32768
42.303	20	1092
42.803	20	806
42.903	20	806
43.003	20	32768
44.589	20	802
44.589	20	903
44.589	20	835
44.589	20	33570
44.789	20	32768
45.19	20	1092
45.69	20	802
45.79	20	802
45.89	20	32768
50.767	20	805
50.767	20	903
50.767	20	833
50.867	20	33573
50.967	20	32768
51.368	20	1092
51.868	20	805
51.968	20	805
52.068	20	32768
53.787	20	803
53.787	20	901
53.787	20	837
53.787	20	33571
53.987	20	32768
54.388	20	1092
54.888	20	803
54.988	20	803
55.088	20	32768
55.088	20	902
57.192	20	804
57.192	20	833
57.392	20	32768
59.937	20	263
60.081	20	259
60.209	20	263
60.305	20	263
60.39	20	786
60.39	20	431
63.39	20	788
75.153	20	257
75.777	20	257
79.391	20	1092
79.891	20	804
79.991	20	804
80.091	20	32768
80.091	20	907
82.755	20	802
82.755	20	834
82.955	20	32768
83.356	20	1092
83.856	20	802
83.956	20	802
84.056	20	32768
84.056	20	907
87.682	20	800
87.682	20	835
87.882	20	32768
88.283	20	1092
88.783	20	800
88.883	20	800
88.983	20	32768
88.983	20	903
90.777	20	803
90.777	20	839
90.977	20	32768
91.378	20	1092
91.878	20	803
91.978	20	803
92.078	20	32768
92.078	20	902
93.542	20	806
93.542	20	834
93.742	20	32768
94.143	20	1092
94.643	20	806
94.743	20	806
94.843	20	32768
94.843	20	902
96.332	20	807
96.332	20	840
96.532	20	32768
96.933	20	1092
97.433	20	807
97.533	20	807
97.633	20	32768
97.633	20	907
99.302	20	805
99.302	20	839
99.502	20	32768
99.903	20	1092
100.403	20	805
100.503	20	805
100.603	20	32768
102.678	20	801
102.678	20	839
102.878	20	32768
103.279	20	1092
103.779	20	801
103.779	20	908
103.879	20	801
103.879	20	907
103.979	20	32768
105.782	20	800
105.782	20	834
105.982	20	32768
109.857	20	263
109.969	20	263
109.985	20	263
110.097	20	259
110.097	20	386
110.284	20	786
113.284	20	788
129.285	20	1092
129.785	20	800
129.885	20	800
129.885	20	905
129.985	20	32768
132.022	20	802
132.022	20	839
132.222	20	32768
132.623	20	1092
133.123	20	802
133.223	20	802
133.223	20	901
133.323	20	32768
134.732	20	804
134.732	20	834
134.932	20	32768
135.333	20	1092
135.833	20	804
135.933	20	804
136.033	20	32768
139.417	20	801
139.417	20	834
139.617	20	32768
140.018	20	1092
140.018	20	905
140.518	20	801
140.618	20	801
140.618	20	907
140.718	20	32768
142.751	20	805
142.751	20	834
142.951	20	32768
143.352	20	1092
143.852	20	805
143.952	20	805
143.952	20	902
144.052	20	32768
145.587	20	803
145.587	20	839
145.787	20	32768
146.188	20	1092
146.688	20	803
146.788	20	803
146.788	20	902
146.888	20	32768
149.277	20	807
149.277	20	833
149.477	20	32768
149.878	20	1092
150.378	20	807
150.478	20	807
150.478	20	902
150.578	20	32768
153.167	20	806
153.167	20	837
153.367	20	32768
153.768	20	1092
154.268	20	806
154.268	20	905
154.368	20	806
154.468	20	32768
157.852	20	800
157.852	20	837
158.052	20	32768
160.369	20	263
160.449	20	263
160.449	20	373
160.606	20	786
161.761	20	263
163.606	20	788
173.281	20	257
179.607	20	1092
180.107	20	800
180.107	20	905
180.207	20	800
180.307	20	32768
185.347	20	807
185.347	20	836
185.547	20	32768
185.948	20	1092
186.448	20	807
186.548	20	807
186.648	20	32768
189.517	20	801
189.517	20	834
189.717	20	32768
189.717	20	903
190.118	20	1092
190.618	20	801
190.618	20	905
190.718	20	801
190.818	20	32768
195.202	20	806
195.202	20	837
195.402	20	32768
195.803	20	1092
196.303	20	806
196.303	20	902
196.403	20	806
196.503	20	32768
199.807	20	803
199.807	20	835
200.007	20	32768
200.408	20	1092
200.908	20	803
200.908	20	902
201.008	20	803
201.108	20	32768
205.032	20	804
205.032	20	834
205.232	20	32768
205.633	20	1092
206.133	20	804
206.133	20	902
206.233	20	804
206.333	20	32768
210.656	20	802
210.656	20	837
210.856	20	32768
211.257	20	1092
211.757	20	802
211.757	20	904
211.857	20	802
211.957	20	32768
214.632	20	805
214.632	20	834
214.832	20	32768
215.233	20	1092
215.233	20	903
215.733	20	805
215.833	20	805
215.933	20	32768
218.135	20	805
218.135	20	837
218.335	20	32768
218.335	20	332
220.817	20	263
220.913	20	263
221.028	20	786
224.028	20	788
240.029	20	1092
240.029	20	901
240.529	20	805
240.629	20	805
240.729	20	32768
242.662	20	804
242.662	20	837
242.862	20	32768
243.263	20	1092
243.263	20	903
243.763	20	804
243.863	20	804
243.963	20	32768
245.837	20	807
245.837	20	835
246.037	20	32768
246.438	20	1092
246.438	20	901
246.938	20	807
247.038	20	807
247.138	20	32768
254.312	20	802
254.312	20	833
254.512	20	32768
254.913	20	1092
254.913	20	905
255.413	20	802
255.513	20	802
255.613	20	32768
257.307	20	800
257.307	20	833
257.507	20	32768
257.908	20	1092
257.908	20	901
258.408	20	800
258.508	20	800
258.608	20	32768
261.557	20	803
261.557	20	835
261.757	20	32768
262.158	20	1092
262.658	20	803
262.758	20	803
262.858	20	32768
272.847	20	801
272.847	20	833
272.847	20	902
273.047	20	32768
273.448	20	1092
273.448	20	904
273.948	20	801
274.048	20	801
274.148	20	32768
278.402	20	806
278.402	20	836
278.602	20	32768
279.003	20	1092
279.503	20	806
279.603	20	806
279.703	20	32768
281.497	20	801
281.497	20	834
281.697	20	32768
284.145	20	263
284.385	20	263
284.385	20	414
284.474	20	786
285.009	20	259
286.465	20	259
286.465	20	905
286.497	20	259
287.474	20	788
287.474	20	903
303.475	20	1092
303.975	20	801
304.075	20	801
304.175	20	32768
306.022	20	803
306.022	20	834
306.222	20	32768
306.222	20	904
306.623	20	1092
307.123	20	803
307.223	20	803
307.323	20	32768
309.482	20	805
309.482	20	834
309.682	20	32768
309.682	20	902
310.083	20	1092
310.583	20	805
310.683	20	805
310.783	20	32768
313.702	20	806
313.702	20	834
313.902	20	32768
313.902	20	902
314.303	20	1092
314.803	20	806
314.903	20	806
315.003	20	32768
319.257	20	807
319.257	20	837
319.457	20	32768
319.457	20	905
319.858	20	1092
320.358	20	807
320.458	20	807
320.558	20	32768
323.867	20	802
323.867	20	837
324.067	20	32768
324.067	20	902
324.468	20	1092
324.968	20	802
325.068	20	802
325.168	20	32768
327.25	20	804
327.25	20	835
327.45	20	32768
327.45	20	902
327.851	20	1092
328.351	20	804
328.451	20	804
328.551	20	32768
332.417	20	800
332.417	20	834
332.417	20	902
332.617	20	32768
333.018	20	1092
333.518	20	800
333.618	20	800
333.718	20	32768
337.437	20	802
337.437	20	304
337.437	20	836
337.637	20	32768
341.057	20	263
341.281	20	263
341.451	20	786
344.451	20	788
350.897	20	263
350.897	20	904
353.137	20	263
360.452	20	1092
360.952	20	802
361.052	20	802
361.152	20	32768
365.852	20	806
365.852	20	833
365.852	20	901
366.052	20	32768
366.453	20	1092
366.953	20	806
367.053	20	806
367.153	20	32768
370.407	20	804
370.407	20	836
370.607	20	32768
371.008	20	1092
371.508	20	804
371.608	20	804
371.708	20	32768
371.708	20	904
373.967	20	801
373.967	20	837
373.967	20	901
374.167	20	32768
374.568	20	1092
375.068	20	801
375.168	20	801
375.268	20	32768
376.707	20	803
376.707	20	836
376.707	20	905
376.907	20	32768
377.308	20	1092
377.808	20	803
377.908	20	803
378.008	20	32768
381.392	20	805
381.392	20	833
381.392	20	906
381.592	20	32768
381.993	20	1092
382.493	20	805
382.593	20	805
382.693	20	32768
386.173	20	800
386.173	20	838
386.173	20	905
386.373	20	32768
386.774	20	1092
387.274	20	800
387.374	20	800
387.474	20	32768
388.942	20	807
388.942	20	905
388.942	20	837
389.142	20	32768
389.543	20	1092
390.043	20	807
390.143	20	807
390.243	20	32768
393.012	20	805
393.012	20	483
393.012	20	834
393.212	20	32768
395.985	20	263
396.129	20	263
396.193	20	263
396.193	20	906
396.32	20	786
399.32	20	788
415.321	20	1092
415.821	20	805
415.921	20	805
416.021	20	32768
421.239	20	800
421.239	20	904
421.239	20	838
421.439	20	32768
421.84	20	1092
422.34	20	800
422.44	20	800
422.54	20	32768
424.577	20	802
424.577	20	837
424.777	20	32768
425.178	20	1092
425.678	20	802
425.778	20	802
