onset	duration	trial_type
3.201	20	263
3.233	20	263
3.249	20	263
3.441	20	257
3.703	20	786
6.703	20	788
6.703	20	344
22.704	20	1092
23.304	20	806
23.304	20	902
23.404	20	32768
30.032	20	801
30.032	20	907
30.032	20	839
30.032	20	33569
30.232	20	32768
30.633	20	1092
31.133	20	801
31.233	20	801
31.333	20	32768
35.219	20	800
35.219	20	907
35.219	20	834
35.319	20	33568
35.419	20	32768
35.82	20	1092
36.32	20	800
36.42	20	800
36.52	20	32768
38.334	20	804
38.334	20	901
38.334	20	839
38.334	20	33572
38.534	20	32768
38.935	20	1092
39.435	20	804
39.535	20	804
39.635	20	32768
43.317	20	807
43.317	20	903
43.317	20	835
43.417	20	33575
43.517	20	32768
43.918	20	1092
44.418	20	807
44.518	20	807
44.618	20	32768
53.967	20	805
53.967	20	907
53.967	20	835
53.967	20	33573
54.167	20	32768
54.568	20	1092
55.068	20	805
55.168	20	805
55.268	20	32768
58.777	20	802
58.777	20	903
58.777	20	839
58.877	20	33570
58.977	20	32768
59.378	20	1092
59.878	20	802
59.978	20	802
60.078	20	32768
63.043	20	803
63.043	20	901
63.043	20	833
63.043	20	33571
63.243	20	32768
63.644	20	1092
64.144	20	803
64.244	20	803
64.344	20	32768
66.947	20	806
66.947	20	833
67.147	20	32768
69.137	20	263
69.233	20	263
69.313	20	263
69.473	20	257
69.679	20	786
72.161	20	257
72.161	20	335
72.679	20	788
88.68	20	1092
89.18	20	806
89.18	20	903
89.28	20	806
89.38	20	32768
89.38	20	903
94.492	20	805
94.492	20	837
94.692	20	32768
95.093	20	1092
95.593	20	805
95.693	20	805
95.793	20	32768
95.793	20	906
98.482	20	802
98.482	20	836
98.682	20	32768
99.083	20	1092
99.583	20	802
99.683	20	802
99.783	20	32768
99.783	20	905
105.167	20	801
105.167	20	835
105.367	20	32768
105.768	20	1092
106.268	20	801
106.368	20	801
106.468	20	32768
106.468	20	902
110.492	20	804
110.492	20	835
110.692	20	32768
111.093	20	1092
111.593	20	804
111.693	20	804
111.793	20	32768
111.793	20	903
115.637	20	803
115.637	20	833
115.837	20	32768
116.238	20	1092
116.738	20	803
116.838	20	803
116.938	20	32768
116.938	20	901
123.237	20	807
123.237	20	834
123.437	20	32768
123.838	20	1092
124.338	20	807
124.438	20	807
124.538	20	32768
124.538	20	904
135.297	20	800
135.297	20	838
135.497	20	32768
135.898	20	1092
136.398	20	800
136.498	20	800
136.598	20	32768
138.497	20	806
138.497	20	835
138.697	20	32768
142.001	20	263
142.081	20	263
142.368	20	786
143.297	20	263
143.297	20	370
143.585	20	257
145.368	20	788
161.369	20	1092
161.369	20	903
161.869	20	806
161.969	20	806
161.969	20	902
162.069	20	32768
165.477	20	801
165.477	20	834
165.677	20	32768
166.078	20	1092
166.578	20	801
166.678	20	801
166.678	20	901
166.778	20	32768
176.822	20	802
176.822	20	835
177.022	20	32768
177.423	20	1092
177.923	20	802
178.023	20	802
178.023	20	901
178.123	20	32768
180.942	20	803
180.942	20	833
181.142	20	32768
181.543	20	1092
182.043	20	803
182.143	20	803
182.143	20	905
182.243	20	32768
184.154	20	805
184.154	20	833
184.354	20	32768
184.755	20	1092
185.255	20	805
185.355	20	805
185.355	20	903
185.455	20	32768
188.112	20	800
188.112	20	835
188.312	20	32768
188.713	20	1092
189.213	20	800
189.313	20	800
189.313	20	901
189.413	20	32768
195.792	20	804
195.792	20	837
195.992	20	32768
196.393	20	1092
196.893	20	804
196.993	20	804
196.993	20	902
197.093	20	32768
201.112	20	807
201.112	20	834
201.312	20	32768
201.713	20	1092
202.213	20	807
202.213	20	905
202.313	20	807
202.413	20	32768
207.107	20	807
207.107	20	833
207.307	20	32768
209.681	20	263
209.969	20	263
210.129	20	263
210.433	20	257
210.433	20	421
210.465	20	263
210.527	20	786
213.527	20	788
229.528	20	1092
230.028	20	807
230.028	20	901
230.128	20	807
230.228	20	32768
236.647	20	804
236.647	20	836
236.847	20	32768
237.248	20	1092
237.748	20	804
237.748	20	903
237.848	20	804
237.948	20	32768
241.922	20	803
241.922	20	837
242.122	20	32768
242.523	20	1092
243.023	20	803
243.023	20	904
243.123	20	803
243.223	20	32768
245.093	20	802
245.093	20	833
245.293	20	32768
245.694	20	1092
246.194	20	802
246.294	20	802
246.394	20	32768
255.847	20	806
255.847	20	835
256.047	20	32768
256.448	20	1092
256.448	20	903
256.948	20	806
256.948	20	905
257.048	20	806
257.148	20	32768
265.217	20	805
265.217	20	836
265.417	20	32768
265.818	20	1092
266.318	20	805
266.318	20	904
266.418	20	805
266.518	20	32768
270.207	20	801
270.207	20	838
270.407	20	32768
270.808	20	1092
271.308	20	801
271.308	20	906
271.408	20	801
271.508	20	32768
273.612	20	800
273.612	20	835
273.812	20	32768
274.213	20	1092
274.213	20	902
274.713	20	800
274.813	20	800
274.913	20	32768
277.097	20	802
277.097	20	837
277.297	20	32768
281.409	20	263
281.409	20	320
281.441	20	263
281.585	20	263
281.655	20	786
284.655	20	788
296.113	20	257
300.656	20	1092
300.656	20	907
301.156	20	802
301.256	20	802
301.356	20	32768
306.612	20	801
306.612	20	833
306.812	20	32768
307.213	20	1092
307.213	20	901
307.713	20	801
307.813	20	801
307.913	20	32768
311.912	20	804
311.912	20	839
312.112	20	32768
312.513	20	1092
312.513	20	906
313.013	20	804
313.113	20	804
313.213	20	32768
315.087	20	800
315.087	20	837
315.287	20	32768
315.688	20	1092
315.688	20	903
316.188	20	800
316.288	20	800
316.388	20	32768
319.999	20	805
319.999	20	835
320.199	20	32768
320.6	20	1092
320.6	20	905
321.1	20	805
321.2	20	805
321.3	20	32768
325.887	20	807
325.887	20	838
326.087	20	32768
326.488	20	1092
326.988	20	807
327.088	20	807
327.188	20	32768
331.442	20	806
331.442	20	834
331.642	20	32768
331.642	20	907
332.043	20	1092
332.043	20	901
332.543	20	806
332.643	20	806
