onset	duration	trial_type
3.337	20	786
6.337	20	788
6.337	20	369
22.338	20	1092
22.938	20	805
22.938	20	902
23.038	20	32768
28.957	20	800
28.957	20	903
28.957	20	835
28.957	20	33568
29.157	20	32768
29.558	20	1092
30.058	20	800
30.158	20	800
30.258	20	32768
36.602	20	804
36.602	20	908
36.602	20	834
36.702	20	33572
36.802	20	32768
37.203	20	1092
37.703	20	804
37.803	20	804
37.903	20	32768
42.242	20	802
42.242	20	908
42.242	20	835
42.242	20	33570
42.442	20	32768
42.843	20	1092
43.343	20	802
43.443	20	802
43.543	20	32768
45.902	20	806
45.902	20	905
45.902	20	839
46.002	20	33574
46.102	20	32768
46.503	20	1092
47.003	20	806
47.103	20	806
47.203	20	32768
50.077	20	803
50.077	20	907
50.077	20	834
50.077	20	33571
50.277	20	32768
50.678	20	1092
51.178	20	803
51.278	20	803
51.378	20	32768
53.756	20	807
53.756	20	903
53.756	20	840
53.856	20	33575
53.956	20	32768
54.357	20	1092
54.857	20	807
54.957	20	807
55.057	20	32768
57.092	20	801
57.092	20	902
57.092	20	840
57.092	20	33569
57.292	20	32768
57.693	20	1092
58.193	20	801
58.293	20	801
58.393	20	32768
58.393	20	906
63.797	20	804
63.797	20	837
63.997	20	32768
67.548	20	786
67.548	20	387
70.548	20	788
86.549	20	1092
87.049	20	804
87.149	20	804
87.249	20	32768
87.249	20	904
94.877	20	803
94.877	20	838
95.077	20	32768
95.478	20	1092
95.978	20	803
96.078	20	803
96.178	20	32768
101.557	20	805
101.557	20	838
101.757	20	32768
102.158	20	1092
102.658	20	805
102.658	20	904
102.758	20	805
102.858	20	32768
102.858	20	904
107.94	20	800
107.94	20	836
108.14	20	32768
108.541	20	1092
109.041	20	800
109.141	20	800
109.241	20	32768
109.241	20	906
113.382	20	807
113.382	20	836
113.582	20	32768
113.983	20	1092
114.483	20	807
114.583	20	807
114.683	20	32768
114.683	20	903
118.477	20	801
118.477	20	838
118.677	20	32768
119.078	20	1092
119.578	20	801
119.678	20	801
119.778	20	32768
119.778	20	905
122.087	20	806
122.087	20	837
122.287	20	32768
122.688	20	1092
123.188	20	806
123.288	20	806
123.388	20	32768
123.388	20	906
128.257	20	802
128.257	20	835
128.457	20	32768
128.858	20	1092
129.358	20	802
129.458	20	802
129.458	20	902
129.558	20	32768
133.327	20	801
133.327	20	836
133.527	20	32768
136.753	20	257
136.753	20	450
136.861	20	786
139.861	20	788
155.862	20	1092
156.362	20	801
156.462	20	801
156.462	20	902
156.562	20	32768
159.567	20	804
159.567	20	835
159.767	20	32768
160.168	20	1092
160.668	20	804
160.768	20	804
160.768	20	906
160.868	20	32768
164.637	20	800
164.637	20	837
164.837	20	32768
165.238	20	1092
165.738	20	800
165.838	20	800
165.838	20	902
165.938	20	32768
167.607	20	803
167.607	20	838
167.807	20	32768
168.208	20	1092
168.708	20	803
168.808	20	803
168.808	20	903
168.908	20	32768
171.882	20	806
171.882	20	834
172.082	20	32768
172.483	20	1092
172.983	20	806
173.083	20	806
173.083	20	906
173.183	20	32768
177.382	20	802
177.382	20	834
177.582	20	32768
177.983	20	1092
178.483	20	802
178.583	20	802
178.583	20	905
178.683	20	32768
181.457	20	807
181.457	20	834
181.657	20	32768
182.058	20	1092
182.558	20	807
182.658	20	807
182.758	20	32768
185.372	20	805
185.372	20	838
185.572	20	32768
185.973	20	1092
186.473	20	805
186.473	20	906
186.473	20	907
186.573	20	805
186.673	20	32768
192.337	20	802
192.337	20	838
192.537	20	32768
192.537	20	344
196.652	20	786
199.441	20	257
199.652	20	788
215.653	20	1092
216.153	20	802
216.153	20	903
216.253	20	802
216.353	20	32768
224.052	20	807
224.052	20	837
224.252	20	32768
224.653	20	1092
225.153	20	807
225.153	20	902
225.253	20	807
225.353	20	32768
229.457	20	801
229.457	20	839
229.657	20	32768
230.058	20	1092
230.558	20	801
230.558	20	905
230.658	20	801
230.758	20	32768
234.832	20	803
234.832	20	837
235.032	20	32768
235.433	20	1092
235.933	20	803
235.933	20	905
236.033	20	803
236.133	20	32768
237.827	20	806
237.827	20	838
238.027	20	32768
238.428	20	1092
238.928	20	806
238.928	20	906
239.028	20	806
239.128	20	32768
241.922	20	804
241.922	20	834
242.122	20	32768
242.523	20	1092
243.023	20	804
243.023	20	904
243.123	20	804
243.223	20	32768
247.377	20	800
247.377	20	835
247.577	20	32768
247.978	20	1092
248.478	20	800
248.578	20	800
248.678	20	32768
251.777	20	805
251.777	20	835
251.977	20	32768
252.378	20	1092
252.378	20	903
252.378	20	902
252.878	20	805
252.978	20	805
253.078	20	32768
255.902	20	804
255.902	20	836
255.902	20	458
256.102	20	32768
260.463	20	786
262.321	20	257
263.463	20	788
279.464	20	1092
279.464	20	906
279.964	20	804
280.064	20	804
280.164	20	32768
285.572	20	802
285.572	20	838
285.772	20	32768
286.173	20	1092
286.173	20	902
286.673	20	802
286.773	20	802
286.873	20	32768
289.642	20	806
289.642	20	834
289.842	20	32768
290.243	20	1092
290.743	20	806
290.843	20	806
290.943	20	32768
293.083	20	805
293.083	20	837
293.283	20	32768
293.283	20	908
293.684	20	1092
293.684	20	902
294.184	20	805
294.284	20	805
294.384	20	32768
295.862	20	803
295.862	20	839
296.062	20	32768
296.463	20	1092
296.463	20	905
296.963	20	803
297.063	20	803
297.163	20	32768
299.367	20	801
299.367	20	834
299.567	20	32768
299.968	20	1092
299.968	20	906
300.468	20	801
300.568	20	801
300.668	20	32768
302.157	20	807
302.157	20	834
302.357	20	32768
302.758	20	1092
302.758	20	907
303.258	20	807
303.358	20	807
303.458	20	32768
305.193	20	800
305.193	20	838
305.393	20	32768
305.794	20	1092
305.794	20	903
306.294	20	800
306.394	20	800
306.494	20	32768
306.494	20	316
311.987	20	801
311.987	20	840
312.187	20	32768
316.017	20	786
319.017	20	788
319.017	20	907
335.018	20	1092
335.518	20	801
335.618	20	801
335.718	20	32768
340.557	20	803
340.557	20	838
340.757	20	32768
340.757	20	906
341.158	20	1092
341.658	20	803
341.758	20	803
341.858	20	32768
348.597	20	806
348.597	20	838
348.797	20	32768
348.797	20	902
349.198	20	1092
349.698	20	806
349.798	20	806
349.898	20	32768
353.667	20	800
353.667	20	835
353.867	20	32768
353.867	20	902
354.268	20	1092
354.768	20	800
354.868	20	800
354.968	20	32768
357.053	20	807
357.053	20	835
357.253	20	32768
357.253	20	907
357.654	20	1092
358.154	20	807
358.254	20	807
358.354	20	32768
360.092	20	802
360.092	20	839
360.292	20	32768
360.693	20	1092
361.193	20	802
361.293	20	802
361.393	20	32768
363.112	20	805
363.112	20	839
363.112	20	903
363.312	20	32768
363.312	20	906
363.713	20	1092
364.213	20	805
364.313	20	805
364.413	20	32768
367.437	20	804
367.437	20	834
367.637	20	32768
367.637	20	902
368.038	20	1092
368.538	20	804
368.638	20	804
368.638	20	306
368.738	20	32768
371.227	20	807
371.227	20	834
371.427	20	32768
374.92	20	786
374.92	20	907
377.92	20	788
393.921	20	1092
394.421	20	807
394.521	20	807
394.621	20	32768
396.547	20	802
396.547	20	839
396.547	20	902
396.747	20	32768
397.148	20	1092
397.648	20	802
397.748	20	802
397.848	20	32768
399.027	20	800
399.027	20	839
399.027	20	906
399.227	20	32768
399.628	20	1092
400.128	20	800
400.228	20	800
400.328	20	32768
402.537	20	806
402.537	20	834
402.537	20	905
402.737	20	32768
403.138	20	1092
403.638	20	806
403.738	20	806
403.838	20	32768
405.354	20	804
405.354	20	834
405.554	20	32768
405.955	20	1092
406.455	20	804
406.555	20	804
406.655	20	32768
409.092	20	805
409.092	20	902
409.092	20	834
409.092	20	907
409.292	20	32768
409.693	20	1092
410.193	20	805
410.293	20	805
410.393	20	32768
413.467	20	803
413.467	20	834
413.467	20	902
413.667	20	32768
414.068	20	1092
414.568	20	803
414.668	20	803
414.768	20	32768
418.637	20	801
418.637	20	837
418.637	20	903
418.837	20	32768
419.238	20	1092
419.738	20	801
419.738	20	475
419.838	20	801
419.938	20	32768
422.222	20	801
422.222	20	838
422.422	20	32768
422.422	20	907
424.999	20	786
427.999	20	788
444	20	1092
444.5	20	801
444.6	20	801
444.7	20	32768
451.942	20	806
451.942	20	903
451.942	20	839
452.142	20	32768
452.543	20	1092
453.043	20	806
453.143	20	806
453.243	20	32768
465.617	20	807
465.617	20	904
465.617	20	835
465.817	20	32768
466.218	20	1092
466.718	20	807
466.818	20	807
466.918	20	32768
468.482	20	800
468.482	20	904
468.482	20	838
468.682	20	32768
469.083	20	1092
469.583	20	800
469.683	20	800
469.783	20	32768
476.547	20	803
476.547	20	902
476.547	20	836
476.747	20	32768
477.148	20	1092
477.648	20	803
477.748	20	803
477.848	20	32768
480.592	20	804
480.592	20	834
480.792	20	32768
481.193	20	1092
481.693	20	804
481.793	20	804
481.893	20	32768
481.893	20	904
484.202	20	805
484.202	20	906
484.202	20	835
484.402	20	32768
484.803	20	1092
485.303	20	805
485.403	20	805
485.503	20	32768
488.272	20	802
488.272	20	836
488.472	20	32768
488.873	20	1092
488.873	20	468
489.373	20	802
489.473	20	802
489.573	20	32768
492.902	20	805
492.902	20	905
492.902	20	836
492.902	20	905
493.102	20	32768
497.502	20	786
500.502	20	788
516.503	20	1092
517.003	20	805
517.103	20	805
517.203	20	32768
517.203	20	906
519.552	20	800
519.552	20	837
519.752	20	32768
520.153	20	1092
520.653	20	800
520.753	20	800
520.853	20	32768
520.853	20	903
525.927	20	801
525.927	20	837
526.127	20	32768
526.528	20	1092
527.028	20	801
527.128	20	801
527.228	20	32768
529.421	20	806
529.421	20	903
529.421	20	835
529.621	20	32768
530.022	20	1092
530.522	20	806
530.622	20	806
530.722	20	32768
530.722	20	906
532.227	20	803
532.227	20	838
532.427	20	32768
532.828	20	1092
533.328	20	803
533.428	20	803
533.528	20	32768
533.528	20	906
539.882	20	802
539.882	20	836
540.082	20	32768
540.483	20	1092
540.983	20	802
541.083	20	802
541.183	20	32768
543.772	20	807
543.772	20	904
543.772	20	835
543.972	20	32768
544.373	20	1092
544.873	20	807
544.973	20	807
545.073	20	32768
545.073	20	906
547.457	20	804
547.457	20	838
547.657	20	32768
547.657	20	375
548.058	20	1092
548.558	20	804
548.658	20	804
548.758	20	32768
551.222	20	800
551.222	20	838
551.422	20	32768
551.422	20	905
555.155	20	786
558.155	20	788
565.649	20	257
574.156	20	1092
574.656	20	800
574.756	20	800
574.756	20	903
574.856	20	32768
579.942	20	807
579.942	20	839
580.142	20	32768
580.543	20	1092
581.043	20	807
581.143	20	807
581.243	20	32768
581.243	20	903
584.937	20	803
584.937	20	837
585.137	20	32768
585.538	20	1092
586.038	20	803
586.138	20	803
586.138	20	905
586.238	20	32768
592.542	20	804
592.542	20	835
592.742	20	32768
593.143	20	1092
593.643	20	804
593.743	20	804
593.743	20	905
593.843	20	32768
595.612	20	802
595.612	20	837
595.812	20	32768
596.213	20	1092
596.713	20	802
596.813	20	802
596.913	20	32768
598.557	20	806
598.557	20	835
598.757	20	32768
599.158	20	1092
599.658	20	806
599.658	20	907
599.758	20	806
599.758	20	905
599.858	20	32768
601.602	20	805
601.602	20	837
601.802	20	32768
602.203	20	1092
602.703	20	805
602.803	20	805
602.903	20	32768
604.957	20	801
604.957	20	838
605.157	20	32768
605.558	20	1092
606.058	20	801
606.158	20	801
606.258	20	32768
608.462	20	804
608.462	20	837
608.662	20	32768
