onset	duration	trial_type
1.729	20	259
1.937	20	257
2.041	20	786
2.257	20	259
2.289	20	259
2.305	20	259
2.353	20	259
2.385	20	257
5.041	20	788
5.041	20	487
5.137	20	257
8.465	20	257
12.625	20	257
21.042	20	1092
21.642	20	806
21.642	20	903
21.742	20	32768
32.602	20	800
32.602	20	908
32.602	20	835
32.602	20	33568
32.802	20	32768
33.203	20	1092
33.703	20	800
33.803	20	800
33.903	20	32768
40.802	20	807
40.802	20	907
40.802	20	837
40.902	20	33575
41.002	20	32768
41.403	20	1092
41.903	20	807
42.003	20	807
42.103	20	32768
47.907	20	804
47.907	20	901
47.907	20	833
47.907	20	33572
48.107	20	32768
48.508	20	1092
49.008	20	804
49.108	20	804
49.208	20	32768
55.002	20	801
55.002	20	903
55.002	20	839
55.102	20	33569
55.202	20	32768
55.603	20	1092
56.103	20	801
56.203	20	801
56.303	20	32768
60.002	20	805
60.002	20	905
60.002	20	835
60.002	20	33573
60.202	20	32768
60.603	20	1092
61.103	20	805
61.203	20	805
61.303	20	32768
70.909	20	803
70.909	20	901
70.909	20	840
71.009	20	33571
71.109	20	32768
71.51	20	1092
72.01	20	803
72.11	20	803
72.21	20	32768
76.002	20	802
76.002	20	901
76.002	20	833
76.002	20	33570
76.202	20	32768
76.603	20	1092
77.103	20	802
77.203	20	802
77.303	20	32768
77.303	20	907
79.202	20	800
79.202	20	833
79.402	20	32768
82.033	20	263
82.261	20	786
82.273	20	259
82.897	20	257
82.897	20	316
85.261	20	788
101.262	20	1092
101.762	20	800
101.862	20	800
101.962	20	32768
108.202	20	806
108.202	20	837
108.402	20	32768
108.803	20	1092
109.303	20	806
109.303	20	905
109.403	20	806
109.503	20	32768
109.503	20	905
114.802	20	805
114.802	20	833
115.002	20	32768
115.403	20	1092
115.903	20	805
116.003	20	805
116.103	20	32768
116.103	20	903
123.202	20	807
123.202	20	839
123.402	20	32768
123.803	20	1092
124.303	20	807
124.403	20	807
124.503	20	32768
124.503	20	906
135.802	20	802
135.802	20	838
136.002	20	32768
136.403	20	1092
136.903	20	802
137.003	20	802
137.103	20	32768
137.103	20	903
142.202	20	804
142.202	20	833
142.402	20	32768
142.803	20	1092
143.303	20	804
143.403	20	804
143.503	20	32768
143.503	20	901
165.402	20	801
165.402	20	835
165.602	20	32768
166.003	20	1092
166.503	20	801
166.603	20	801
166.703	20	32768
166.703	20	901
172.802	20	803
172.802	20	837
173.002	20	32768
173.403	20	1092
173.903	20	803
174.003	20	803
174.003	20	901
174.103	20	32768
179.191	20	804
179.191	20	835
179.391	20	32768
181.601	20	263
181.729	20	263
181.825	20	257
181.825	20	482
182.123	20	786
185.123	20	788
