onset	duration	trial_type
2.041	20	786
2.769	20	257
2.961	20	257
3.825	20	257
4.049	20	257
4.705	20	257
4.961	20	257
5.041	20	788
5.041	20	390
5.825	20	257
6.065	20	257
6.737	20	257
6.961	20	257
7.745	20	257
7.953	20	257
8.689	20	257
8.913	20	257
9.873	20	257
10.097	20	257
11.009	20	257
11.201	20	257
12.145	20	257
12.305	20	257
13.217	20	257
13.617	20	257
15.313	20	257
16.417	20	257
16.753	20	257
17.457	20	257
18.337	20	260
18.369	20	260
18.417	20	260
19.297	20	257
20.225	20	257
20.465	20	257
21.042	20	1092
21.642	20	801
21.642	20	903
21.742	20	32768
26.602	20	805
26.602	20	905
26.602	20	836
26.602	20	33573
26.802	20	32768
27.203	20	1092
27.703	20	805
27.803	20	805
27.903	20	32768
30.686	20	804
30.686	20	901
30.686	20	838
30.786	20	33572
30.886	20	32768
31.287	20	1092
31.787	20	804
31.887	20	804
31.987	20	32768
34.792	20	802
34.792	20	904
34.792	20	837
34.792	20	33570
34.992	20	32768
35.393	20	1092
35.893	20	802
35.993	20	802
36.093	20	32768
39.04	20	807
39.04	20	905
39.04	20	834
39.14	20	33575
39.24	20	32768
39.641	20	1092
40.141	20	807
40.241	20	807
40.341	20	32768
43.852	20	806
43.852	20	904
43.852	20	836
43.852	20	33574
44.052	20	32768
44.453	20	1092
44.953	20	806
45.053	20	806
45.153	20	32768
47.362	20	800
47.362	20	906
47.362	20	835
47.462	20	33568
47.562	20	32768
47.963	20	1092
48.463	20	800
48.563	20	800
48.663	20	32768
51.752	20	803
51.752	20	902
51.752	20	837
51.752	20	33571
51.952	20	32768
52.353	20	1092
52.853	20	803
52.953	20	803
53.053	20	32768
53.053	20	906
56.447	20	807
56.447	20	833
56.647	20	32768
59.506	20	786
60.161	20	257
62.321	20	257
62.321	20	486
62.506	20	788
63.425	20	257
64.641	20	257
65.873	20	257
66.993	20	257
67.793	20	257
69.025	20	257
70.401	20	257
71.649	20	257
73.281	20	257
74.049	20	257
75.233	20	257
76.833	20	257
77.377	20	257
78.289	20	257
78.507	20	1092
79.007	20	807
79.107	20	807
79.207	20	32768
79.207	20	901
82.662	20	803
82.662	20	834
82.862	20	32768
83.263	20	1092
83.763	20	803
83.863	20	803
83.963	20	32768
83.963	20	902
85.377	20	802
85.377	20	833
85.577	20	32768
85.978	20	1092
86.478	20	802
86.578	20	802
86.678	20	32768
86.678	20	904
87.962	20	806
87.962	20	833
88.162	20	32768
88.563	20	1092
89.063	20	806
89.163	20	806
89.263	20	32768
91.472	20	801
91.472	20	834
91.672	20	32768
92.073	20	1092
92.573	20	801
92.573	20	902
92.673	20	801
92.773	20	32768
92.773	20	906
98.152	20	800
98.152	20	836
98.352	20	32768
98.753	20	1092
99.253	20	800
99.353	20	800
99.453	20	32768
99.453	20	901
102.197	20	804
102.197	20	837
102.397	20	32768
102.798	20	1092
103.298	20	804
103.398	20	804
103.498	20	32768
103.498	20	905
106.752	20	805
106.752	20	838
106.952	20	32768
107.353	20	1092
107.853	20	805
107.953	20	805
107.953	20	902
108.053	20	32768
111.842	20	803
111.842	20	838
112.042	20	32768
114.774	20	786
114.774	20	507
115.265	20	257
117.774	20	788
119.105	20	257
120.129	20	257
121.873	20	257
123.441	20	257
