onset	duration	trial_type
3.217	20	263
3.297	20	263
3.569	20	257
3.703	20	786
4.721	20	257
5.553	20	257
6.703	20	788
6.703	20	390
7.649	20	257
9.201	20	257
10.817	20	257
12.273	20	257
18.977	20	257
22.704	20	1092
23.304	20	801
23.304	20	901
23.404	20	32768
33.847	20	805
33.847	20	907
33.847	20	833
33.847	20	33573
34.047	20	32768
34.448	20	1092
34.948	20	805
35.048	20	805
35.148	20	32768
42.912	20	804
42.912	20	901
42.912	20	841
43.012	20	33572
43.112	20	32768
43.513	20	1092
44.013	20	804
44.113	20	804
44.213	20	32768
59.062	20	802
59.062	20	901
59.062	20	839
59.062	20	33570
59.262	20	32768
59.663	20	1092
60.163	20	802
60.263	20	802
60.363	20	32768
63.312	20	807
63.312	20	907
63.312	20	833
63.412	20	33575
63.512	20	32768
63.913	20	1092
64.413	20	807
64.513	20	807
64.613	20	32768
68.792	20	806
68.792	20	901
68.792	20	833
68.792	20	33574
68.992	20	32768
69.393	20	1092
69.893	20	806
69.993	20	806
70.093	20	32768
89.222	20	800
89.222	20	909
89.222	20	833
89.322	20	33568
89.422	20	32768
89.823	20	1092
90.323	20	800
90.423	20	800
90.523	20	32768
99.462	20	803
99.462	20	901
99.462	20	839
99.462	20	33571
99.662	20	32768
100.063	20	1092
100.563	20	803
100.663	20	803
100.763	20	32768
100.763	20	907
103.247	20	807
103.247	20	833
103.447	20	32768
105.425	20	263
105.441	20	263
105.553	20	263
105.585	20	263
105.617	20	263
105.979	20	786
106.577	20	257
107.169	20	257
108.657	20	259
108.721	20	263
108.721	20	486
108.979	20	788
109.201	20	263
112.945	20	257
123.489	20	257
124.98	20	1092
125.48	20	807
125.58	20	807
125.68	20	32768
125.68	20	901
130.742	20	803
130.742	20	833
130.942	20	32768
131.343	20	1092
131.843	20	803
131.943	20	803
132.043	20	32768
132.043	20	901
134.106	20	802
134.106	20	833
134.306	20	32768
134.707	20	1092
135.207	20	802
135.307	20	802
135.407	20	32768
135.407	20	906
137.862	20	806
137.862	20	833
138.062	20	32768
138.463	20	1092
138.963	20	806
139.063	20	806
139.163	20	32768
147.382	20	801
147.382	20	833
147.582	20	32768
147.983	20	1092
148.483	20	801
148.483	20	901
148.583	20	801
148.683	20	32768
148.683	20	907
163.512	20	800
163.512	20	838
163.712	20	32768
164.113	20	1092
164.613	20	800
164.713	20	800
164.813	20	32768
164.813	20	901
173.613	20	804
173.613	20	836
173.813	20	32768
174.214	20	1092
174.714	20	804
174.814	20	804
174.914	20	32768
174.914	20	904
187.447	20	805
187.447	20	839
187.647	20	32768
188.048	20	1092
188.548	20	805
188.648	20	805
188.648	20	901
188.748	20	32768
194.692	20	803
194.692	20	839
194.892	20	32768
198.193	20	263
198.321	20	257
198.321	20	263
198.563	20	786
199.009	20	257
199.105	20	259
199.233	20	259
199.233	20	259
199.409	20	257
199.409	20	507
199.425	20	259
201.563	20	788
203.281	20	257
205.809	20	257
208.177	20	257
211.953	20	257
217.564	20	1092
218.064	20	803
218.164	20	803
218.164	20	908
218.264	20	32768
225.772	20	806
225.772	20	833
225.972	20	32768
226.373	20	1092
226.873	20	806
226.973	20	806
226.973	20	901
227.073	20	32768
230.167	20	804
230.167	20	833
230.367	20	32768
230.768	20	1092
231.268	20	804
231.368	20	804
231.468	20	32768
237.852	20	801
237.852	20	833
238.052	20	32768
238.453	20	1092
238.453	20	901
238.953	20	801
239.053	20	801
239.053	20	903
239.153	20	32768
246.607	20	800
246.607	20	840
246.807	20	32768
247.208	20	1092
247.708	20	800
247.808	20	800
247.808	20	901
247.908	20	32768
252.907	20	805
252.907	20	833
253.107	20	32768
253.508	20	1092
254.008	20	805
254.108	20	805
254.108	20	907
254.208	20	32768
267.652	20	802
267.652	20	835
267.852	20	32768
268.253	20	1092
268.753	20	802
268.853	20	802
268.853	20	901
268.953	20	32768
270.777	20	807
270.777	20	833
270.977	20	32768
271.378	20	1092
271.878	20	807
271.878	20	908
271.978	20	807
272.078	20	32768
278.277	20	804
278.277	20	839
278.477	20	32768
281.441	20	263
281.697	20	786
282.449	20	257
283.377	20	257
283.553	20	263
283.553	20	458
284.161	20	259
284.337	20	257
284.697	20	788
286.113	20	260
286.113	20	260
289.361	20	257
291.409	20	257
293.121	20	260
293.153	20	260
298.897	20	257
300.698	20	1092
301.198	20	804
301.298	20	804
301.398	20	32768
304.492	20	801
304.492	20	833
304.692	20	32768
304.692	20	901
305.093	20	1092
305.593	20	801
305.593	20	901
305.693	20	801
305.793	20	32768
312.042	20	803
312.042	20	838
312.242	20	32768
312.643	20	1092
313.143	20	803
313.143	20	908
313.243	20	803
313.343	20	32768
320.387	20	802
320.387	20	840
320.587	20	32768
320.988	20	1092
321.488	20	802
321.488	20	906
321.588	20	802
321.688	20	32768
324.612	20	806
324.612	20	833
324.812	20	32768
325.213	20	1092
325.713	20	806
325.713	20	901
325.813	20	806
325.913	20	32768
327.507	20	800
327.507	20	833
327.707	20	32768
328.108	20	1092
328.608	20	800
328.608	20	901
328.708	20	800
328.808	20	32768
332.367	20	807
332.367	20	833
332.567	20	32768
332.968	20	1092
333.468	20	807
333.468	20	901
333.568	20	807
333.668	20	32768
337.542	20	805
337.542	20	840
337.742	20	32768
338.143	20	1092
338.643	20	805
338.743	20	805
338.843	20	32768
341.122	20	801
341.122	20	833
341.322	20	32768
345.009	20	263
345.009	20	446
345.393	20	263
345.68	20	786
347.073	20	257
348.68	20	788
350.849	20	257
350.849	20	901
358.097	20	257
364.681	20	1092
364.681	20	901
365.181	20	801
365.281	20	801
365.381	20	32768
380.192	20	805
380.192	20	834
380.392	20	32768
380.793	20	1092
380.793	20	901
381.293	20	805
381.393	20	805
381.493	20	32768
392.272	20	807
392.272	20	833
392.472	20	32768
392.873	20	1092
392.873	20	908
393.373	20	807
