onset	duration	trial_type
2.289	20	257
2.375	20	786
4.849	20	257
5.375	20	788
5.375	20	554
10.721	20	257
15.041	20	257
20.289	20	257
21.376	20	1092
21.976	20	802
21.976	20	906
22.076	20	32768
63.402	20	800
63.402	20	907
63.402	20	833
63.402	20	33568
63.602	20	32768
64.003	20	1092
64.503	20	800
64.603	20	800
64.703	20	32768
79.002	20	805
79.002	20	906
79.002	20	838
79.102	20	33573
79.202	20	32768
79.603	20	1092
80.103	20	805
80.203	20	805
80.303	20	32768
90.402	20	807
90.402	20	906
90.402	20	839
90.402	20	33575
90.602	20	32768
91.003	20	1092
91.503	20	807
91.603	20	807
91.703	20	32768
94.802	20	806
94.802	20	904
94.802	20	838
94.902	20	33574
95.002	20	32768
95.403	20	1092
95.903	20	806
96.003	20	806
96.103	20	32768
101.202	20	804
101.202	20	901
101.202	20	838
101.202	20	33572
101.402	20	32768
101.803	20	1092
102.303	20	804
102.403	20	804
102.503	20	32768
106.402	20	803
106.402	20	901
106.402	20	838
106.502	20	33571
106.602	20	32768
107.003	20	1092
107.503	20	803
107.603	20	803
107.703	20	32768
109.602	20	801
109.602	20	906
109.602	20	833
109.602	20	33569
109.802	20	32768
110.203	20	1092
110.703	20	801
110.803	20	801
110.903	20	32768
110.903	20	901
114.802	20	804
114.802	20	836
115.002	20	32768
117.489	20	263
118	20	786
118.241	20	257
118.241	20	604
121	20	788
121.137	20	257
125.585	20	257
130.801	20	257
134.609	20	257
137.001	20	1092
137.501	20	804
137.601	20	804
137.701	20	32768
137.701	20	907
143.002	20	800
143.002	20	838
143.202	20	32768
143.603	20	1092
144.103	20	800
144.203	20	800
144.303	20	32768
144.303	20	906
147.602	20	805
147.602	20	838
147.802	20	32768
148.203	20	1092
148.703	20	805
148.803	20	805
148.903	20	32768
148.903	20	905
153.602	20	806
153.602	20	839
153.802	20	32768
154.203	20	1092
154.703	20	806
154.803	20	806
154.903	20	32768
154.903	20	906
157.802	20	807
157.802	20	837
158.002	20	32768
158.403	20	1092
158.903	20	807
159.003	20	807
159.103	20	32768
159.103	20	901
164.802	20	803
164.802	20	835
165.002	20	32768
165.403	20	1092
165.903	20	803
166.003	20	803
166.103	20	32768
168.602	20	802
168.602	20	833
168.802	20	32768
169.203	20	1092
169.703	20	802
169.703	20	903
169.803	20	802
169.903	20	32768
169.903	20	905
172.048	20	801
172.048	20	833
172.248	20	32768
172.649	20	1092
173.149	20	801
173.249	20	801
173.249	20	904
173.349	20	32768
183.152	20	801
183.152	20	837
183.352	20	32768
187.537	20	257
187.654	20	786
188.897	20	257
188.897	20	511
190.289	20	257
190.654	20	788
194.849	20	257
197.217	20	257
198.449	20	257
206.655	20	1092
207.155	20	801
207.255	20	801
207.255	20	907
207.355	20	32768
214.402	20	805
214.402	20	837
214.602	20	32768
215.003	20	1092
215.503	20	805
215.603	20	805
215.603	20	901
215.703	20	32768
218.802	20	804
218.802	20	839
219.002	20	32768
219.403	20	1092
219.903	20	804
220.003	20	804
220.103	20	32768
224.602	20	802
224.602	20	837
224.802	20	32768
225.203	20	1092
225.203	20	906
225.703	20	802
225.803	20	802
225.803	20	905
225.903	20	32768
227.993	20	806
227.993	20	833
